Date,Title,URL,Body,location,Likes,Comment
2021-12-25T12:00:21Z,3 Pesantren Terbaik di Provinsi Jawa Tengah,https://www.youtube.com/watch?v=mqJV9rbTRJc,"Assalamu'alaikum warahmatullahi wabarakatuh Akhiii dan Ukhtiii ☺ Masih dengan tema yang sama, kali ini kita akan kembali ...",Jawa Tengah,63,
2021-11-10T11:00:17Z,KOCAK! Guru Bule Nekat Masuk Pondok Pesantren - Muridnya Cewek Semua? !!,https://www.youtube.com/watch?v=ir_4M2CetDw,Pertama kalinya Londokampung masuk Pondok Pesantren menjadi guru tamu bahasa Inggris. Kaget ternyata di kelasnya cuman ...,Gresik,115000,9056
2021-11-05T04:11:13Z,Syair krasan mondok | Pondok Pesantren Siril Asror,https://www.youtube.com/watch?v=FQem8r7Zd0Q,Pondok pesantren adalah konsep lembaga pendidikan tertua dan efektif di Indonesia. Berbagai pesantren memvisualisasikan ...,Magelang,181,
2021-11-09T06:43:18Z,Update Proses Pembangunan Pesantren AIIS - Ustadz Adi Hidayat,https://www.youtube.com/watch?v=KU7Vj_sOSTY,Alhamdulillah saat ini menginformasikan update Pembangunan Untuk Pesantren AIIS ( Akhyar International islamic School ) ...,Bekasi,10000,1257
2021-11-02T07:52:10Z,Profil Singkat UIN Syarif Hidayatullah Jakarta,https://www.youtube.com/watch?v=asW0L4L7mLM,UINJKT #VideoProfil Kunjungi juga: Website: https://www.uinjkt.ac.id/id/ Instagram: https://instagram.com/uinjktofficial/ Facebook: ...,Tangerang,,50
2021-11-07T05:37:54Z,REVIEW PESANTREN | DARI KAJIAN RUTIN HINGGA BISA MENDIRIKAN PONDOK PESANTREN DARUL SUNNAH AL-ATSARY,https://www.youtube.com/watch?v=LEBRQaHRWUU,Pesantren Darul Sunnah Al-Atsary adalah salah satu dari banyaknya pondok pesantren yang mengajarkan pendidikan agama ...,Bekasi,139,44
2021-10-11T09:42:28Z,DEBAT PANAS | IAIN AMBON VS UIN MAKASSAR | POROS PTKIN SE-INTIM 2021,https://www.youtube.com/watch?v=hAGWZKJLkcs,DEBAT KONSTITUSI ANTARA TIM IAIN AMBON vs TIM UIN MAKASSAR dalam ajang POROS PTKIN SE-INTIM 2021 | PARTAI ...,Ambon,123,8
2021-10-10T20:25:43Z,SELAYANG PANDANG PONDOK PESANTREN BUDI GUNA,https://www.youtube.com/watch?v=jKnyScOX3xo,,Bogor,114,8
2021-10-21T12:00:15Z,PRIHATIN !!! SANTRI DI PESANTREN INI HANYA MAKAN BALA - BALA !!,https://www.youtube.com/watch?v=poFstyv1N3k,"Yuk Manfaatkan Chanel Youtube Ini menjadi sarana investasi akhirat, Caranya Sangat Mudah, Hanya dengan Klik Link berikut ...",Bogor,463,36
2021-10-15T11:47:25Z,Liburan Maulid | Pesan Kiai Nasih untuk Santri Pondok Pesantren Syaichona Moh. Cholil Bangkalan.,https://www.youtube.com/watch?v=O93wZN8s1t4,,Madura,329,12
2021-10-02T06:00:16Z,KAMPUS INI PUNYA PESANTREN SENDIRI! - UNIVERSITAS ISLAM SULTAN AGUNG (UNISSULA) CAMPUS TOUR,https://www.youtube.com/watch?v=mApAqnBu_YQ,"Di video kali ini aku mau ajak kalian untuk Tur keliling Kampus UNISSULA (@unissula ), Salah satu universitas dengan akreditasi ...",Semarang,1800,246
2021-09-16T11:47:04Z,10 KAMPUS UIN TERBAIK DI INDONESIA!!,https://www.youtube.com/watch?v=ZApTfbInVQs,Ranking Universitas Islam Negeri (UIN) Terbaik Versi Webometrics WEB KAMPUS UIN : https://www.uinjkt.ac.id/ (Jakarta) ...,,4800,649
2021-09-29T03:57:40Z,KAMPUS ASRI UIN ALAUDDIN MAKASSAR : Dari Cita Jadi Nyata,https://www.youtube.com/watch?v=hdju5ZT8eKo,Kampus Asri adalah Pancacita Non-Akademik pertama yang diusung di era kepemimpinan Rektor Prof Hamdan Juhannis.,Makassar,568,34
2021-09-14T04:34:45Z,Pesantren Favorite dan Indah || ICBS Payakumbuh (Insan Cendekia Boarding School),https://www.youtube.com/watch?v=gkH2dht9ciY,Telah dibuka pendaftaran Santri Baru tahun Pelajaran 2022/2023. PPDB ICBS Lokasi di Kota Payakumbuh dan Erea Wisata ...,Sumatera Barat,187,
2021-09-03T19:22:42Z,"mengenal sosok pendiri pesantren MUSTHAFAWIYAH purba baru MANDAILING NATAL, SUMATERA UTARA",https://www.youtube.com/watch?v=URy_R0euiwY,tujuan video ini untuk mengenang jasa para syekh pendahulu kita. apabila ada kesalahan dalam penulisan kata dan alur cerita ...,Sumatera Utara,57,0
2021-09-14T02:42:52Z,Kejutan Untuk Anak Tercinta Di Pondok Pesantren,https://www.youtube.com/watch?v=emdjhmhtx28,sholawat #bantusubscribe #trending10 #santri.,,741,48
2021-08-06T06:00:16Z,BIKIN BETAH MONDOK! Inilah 10 Pondok Pesantren Termewah di Indonesia Bak Hotel Berbintang,https://www.youtube.com/watch?v=TBt2iinlCUM,Pondok pesantren menjadi salah satu pilihan orang tua untuk memberikan pendidikan kepada anaknya. Selain karena lebih ...,Bogor,4600,379
2021-08-08T12:00:14Z,CINTA DIGERBANG PESANTREN ( SHORT MOVIE ),https://www.youtube.com/watch?v=Vx_f1QNy08A,TGP South area Present CINTA DI GERBANG PESANTREN Cast : IMAM - Mamnun Arumi - Yossi V. Gheasanta ANNA - Kurnia ...,Tegal,3000,274
2021-08-03T08:31:11Z,Mars Universitas Islam Negeri Sayyid Ali Rahmatullah (UIN SATU) Tulungagung,https://www.youtube.com/watch?v=unXUKCOaiKI,Mars UIN SATU Tulungagung.,Tulungagung,1500,35
2021-08-01T09:14:18Z,😭 Kangen Mondok | DUNIA PESANTREN (Cover) | Khanifah Khani,https://www.youtube.com/watch?v=kFUiDAkOVKw,Title : Dunia Pesantren (Cover) Dipopulerkan Oleh : Annasidusofah Bangkalan madura Singer : Khani Arr : Fathur & HaneefLa ...,Lamongan,1400,352
2021-08-09T06:02:06Z,Ayo Mondok! di Daarul Qur&#39;an - Pesantren Tahfizh Daarul Qur&#39;an Tangerang Official Profile Video 2021,https://www.youtube.com/watch?v=nkf4930BuLo,Pesantren Tahfizh Daarul Qur'an berkomitmen memberikan pendidikan terbaik demi terwujudnya Dream Daqu 5 Benua.,Tangerang,888,102
2021-07-07T09:00:14Z,PROFIL PONDOK PESANTREN MIFTAKHURROSYIDIN DALAM RANGKA MEMPERINGATI HARI SANTRI NASIONAL 2020,https://www.youtube.com/watch?v=QxnrI7E9PJM,"Pondok Pesantren Miftakhurrosyidin Pengasuh : K.H. Tohir Muhlasin Jl. Tentara Genie Pelajar, Cekelan, Madureso, Temanggung ...",Temanggung,245,20
2021-07-17T11:53:05Z,"INILAH 7 PONDOK PESANTREN TERBAIK DI INDONESIA 2022, JANGAN SALAH PILIH!",https://www.youtube.com/watch?v=lzOGgZ5BEVE,Follow INSTAGRAM Agra Media disini: https://www.instagram.com/agramedia.id/ Di video kali ini kita akan mengulas 7 pesantren ...,Ponorogo,496,60
2021-07-04T09:59:42Z,Tips Apa Saja yang Harus di Bawa Ke Pondok Pesantren || Santri Putri ||  SAZ,https://www.youtube.com/watch?v=kOVFuekQhyw,Tips Apa Saja yang Harus di Bawa Ke Pondok Pesantren Santri Putri? ada beberapa hal yang harus di persiapkan sebelum kita ...,,850,131
2021-07-30T08:48:18Z,SANTRI KECIL ITUPUN KABUR DARI PESANTREN ADDZIMAT DA&#39;I INDONESIA,https://www.youtube.com/watch?v=fUBUuUOyCdE,santri ini bernama ikhsan kls 1 SD dia seorang anak yatim yg dititipkan utk menjadi santri di Ponpes ADDZIMAT DAI INDONESIA ...,Bandung,1500,324
2021-07-10T06:30:08Z,Suasana Santri Baru Makan Di Pesantren,https://www.youtube.com/watch?v=ebzRpUw9xR0,jangan lupa subscribe like coment & share #santriindonesia #santri.,Karawang,5100,459
2021-06-10T21:03:29Z,5 PONDOK PESANTREN TERBAIK DI MADURA | Anak Santri Wajib tau ini,https://www.youtube.com/watch?v=U99UajmpB2E,"Pondok Pesantren adalah system pendidikan yang sudah ada sebelum indonesia merdeka, khususnya dimadura. Nah kali ini n5 ...",Madura,746,93
2021-06-08T08:08:39Z,Profil Institut Agama Islam Negeri (IAIN) Batusangkar,https://www.youtube.com/watch?v=ztru2oFwal8,,Sumatera Barat,178,5
2021-06-04T13:06:17Z,Suasana Pondok Pesantren Terbesar Di Aceh | Dayah MUDI Mesra Samalanga,https://www.youtube.com/watch?v=RbdiRYrSgKA,"Suasana pesantren terbesar di aceh Yaitu Dayah MUDI Mesra Samalanga, kabupaten Bireun, Provinsi Aceh. Terimakasih atas ...",Aceh,252,9
2021-06-09T13:04:14Z,Profil IAIN Lhokseumawe - 2021,https://www.youtube.com/watch?v=gKOnQRWxkVo,"Institut Agama Islam Negeri (IAIN) Lhokseumawe - Kampus Peradaban. Dengan mengusung visi ""Menjadi Perguruan Tinggi ...",Aceh,180,8
2021-06-11T11:51:42Z,Juara II Film Pendek Madrasah | 1798 - MAN 4 JOMBANG,https://www.youtube.com/watch?v=HEhRzX9Y_vU,Pengumuman Pemenang Madrasah Vlog Competition dan Lomba Film Pendek Madrasah Tahun 2021 bisa dilihat di ...,Jombang,823,81
2021-06-17T06:53:21Z,"PERBEDAAN PESANTREN MODERN, SALAF, TAHFIDZ DAN SALAF MODERN || HARUS TAHU SEBELUM MONDOK !!!!",https://www.youtube.com/watch?v=jlaXyKsidME,"PERBEDAAN PESANTREN MODERN, SALAF, TAHFIDZ DAN SALAF MODERN || HARUS TAHU SEBELUM MONDOK !",Kediri,270,22
2021-05-20T10:32:34Z,Pengenalan Pesantren Baru,https://www.youtube.com/watch?v=dBFa7IMA1y4,Pesantren An-Naba Center adalah lembaga pendidikan khusus yang menangani santri-santri dan orang dewasa yang baru ...,Tangerang Selatan,753,105
2021-06-01T02:28:50Z,"IAIN Resmi Jadi UIN Kiai Haji Achmad Siddiq, Program Studi dan Fakultas Umum Akan Dibuka",https://www.youtube.com/watch?v=U4VrAuCw0aI,"JEMBER, KOMPAS.TV - Institut Agama Islam Negeri atau IAIN Jember Jawa Timur resmi menjadi Universitas Islam Negeri Kiai ...",Jember,496,50
2021-06-01T03:05:47Z,Juara I Madrasah Vlog Competition 2021 | 1314 - MI KHADIJAH KOTA MALANG - NAJABAH NUMA HIDAJATULLAH,https://www.youtube.com/watch?v=Akum4b8LCD4,MadrasahVlogCompetition2021 #AyoBelajarDiMadrasah.,Malang,732,39
2021-05-23T00:47:09Z,COMPANY PROFIL PONDOK PESANTREN AL-MACHFUDZOH,https://www.youtube.com/watch?v=DDCLF9NQvs4,Penasaran dengan Pondok Pesantren Roudhotul Mutaallimat 3 AL MACHFUDZOH..!!! Company Profile PP. Al-Machfudzoh akan ...,Sidoarjo,233,59
2021-05-13T01:03:04Z,Rela beraya di madrasah; bekas pengedar dadah takut tergelincir lagi masuk lubuk dosa,https://www.youtube.com/watch?v=jAmET3E8kB8,"Pernah masuk penjara kerana penyeluduhan dadah, namun Abdul Rahman tidak insaf, sehinggalah beliau melangkah masuk ...",Jenagor,31,1
2021-04-08T13:03:37Z,"Sangat Kompak, Para Pesantren Buka Bersama Bareng - Kun Anta",https://www.youtube.com/watch?v=Imx_sDqOFQc,Subscribe MNCTV Official Youtube Channel http://bit.ly/24Ev2fo Follow our social media - Twitter http://bit.ly/2fOu5Ps - Facebook ...,,4900,144
2021-04-21T08:15:19Z,"KERJA SAMBIL NYANTRI, KONSEP PESANTREN INI WAJIB DITIRU",https://www.youtube.com/watch?v=6DFAKMihNxs,Pesantren Karyawan dan Profesi Darussalam Kp. Cimahi RT 08 RW 03 Ds. Wanakerta. Kec Bungursari. Kab. Purwakarta Bank ...,Purwakarta,846,161
2021-04-06T00:54:35Z,Pak Bhabin SIDAK KAMPUS UIN Walisongo Semarang,https://www.youtube.com/watch?v=NHlpl_fplgw,Hay generasi masa depan! Masih bingung mau daftar kuliah kemana? #GabungUINWalisongo aja yes! Keren kampusnya ...,Semarang,2700,178
2021-04-09T13:07:29Z,Keseruan Buka Bersama Anak Anak Pesantren - Kun Anta,https://www.youtube.com/watch?v=G8qNA6ClnXw,Anak Anak Pesantren buka Bersama dengan pak ustadz. Subscribe MNCTV Official Youtube Channel http://bit.ly/24Ev2fo Follow ...,,376,8
2021-05-02T06:00:14Z,Pesta Pemilihan Ketua Pondok Pesantren Kun Anta- Kun Anta Mendadak Santri,https://www.youtube.com/watch?v=kDAcdVU77I4,Haekal yang baru saja kembali dari berpetualang bersama trio Halus langsung disibukkan dengan acara pemilihan ketua ...,,1800,89
2021-03-22T15:18:57Z,SEJARAH SINGKAT DAN FAKTA MADRASAH,https://www.youtube.com/watch?v=21xdyvpjZSY,"Sejarah singkat berdirinya Kementerian Agama dan Madrasah di Indonesia, dan seputar mengenai apa itu Madrasah ...",Cianjur,183,25
2021-03-07T14:24:55Z,10 UIN TERBAIK DI INDONESIA 2021,https://www.youtube.com/watch?v=Ix1dKeze-M8,"Universitas Islam Negeri (UIN) merupakan pengembangan dari Institut Agama Islam Negeri (IAIN). Jika semula, seperti namanya ...",,369,66
2021-03-30T01:38:16Z,KEGIATAN 24 JAM DI PESANTREN MODERN TERPADU (PMT) PROF. DR. HAMKA II PADANG,https://www.youtube.com/watch?v=Il4KRFjm0Ao,Aktivitas santri selama 24 jam di Pesantren Modern Terpadu (PMT) Prof. DR. HAMKA II Padang telah dirangkum dalam video ini.,Padang,646,61
2021-03-21T06:54:57Z,H-1 Merayap Pesantren Musthafawiyah Purba Baru - Lagu Alumni Paling Populer,https://www.youtube.com/watch?v=qXGiXYCGAvI,,Sumatera Utara,2700,312
2021-04-02T14:59:14Z,Mars IAIN Ponorogo,https://www.youtube.com/watch?v=OI_X_bYcKRI,IAIN Ponorogo adalah Satu-satunya Perguruan Tinggi Negeri di Karesidenan Madiun. Yang berlokasi di Jln. Pramuka No.,Ponorogo,200,1
2021-02-10T05:59:54Z,Profil UIN Walisongo Semarang 2021 - IMPP UINWS,https://www.youtube.com/watch?v=wv1ChD49rk0,"Dikarenakan adanya pandemi Covid-19 yang mengakibatkan tidak bisa mengambil footage secara langsung dikampus, ada ...",Semarang,523,41
2021-02-07T11:46:56Z,6 PESANTREN TERMEWAH DAN TERBAIK DI INDONESIA !! ANAK USTAD WAJIB SEKOLAH DISINI,https://www.youtube.com/watch?v=OxO7YF7Zb4Q,"BUAT KALIAN YANG SUKA BERLAJAR DENGAN SUASANA AGAMA ISLAM YANG SANGAT KENTAL, GW RASA VIDEO INI ...",,34000,3275
2021-02-14T03:11:07Z,5 PONDOK PESANTREN TERBAIK DI GARUT // PESANTRENPEDIA,https://www.youtube.com/watch?v=PouhavOWCZQ,Alhamdulillah kita sudah upload lagi untuk 5 Pesantren terbaik di Garut.. semoga bermanfaat yahh.. jangan lupa like komen and ...,Garut,350,
2021-02-10T09:01:21Z,IAIN PONOROGO MEMBUKA PENDAFTARAN MAHASISWA BARU 2021,https://www.youtube.com/watch?v=eCKvRFjxPKA,pmb.iainponorogo.co.id.,Ponorogo,88,3
2021-02-10T05:13:03Z,6 PONDOK PESANTREN TERBAIK DI BANDUNG // PESANTRENPEDIA,https://www.youtube.com/watch?v=D4mm3i9WzUE,Pesantren terbaik di Bandung Semoga bermanfaat Jangan lupa like komen and subscribe yah.,Bandung,,
2021-02-27T00:59:09Z,5 PERBEDAAN PENDIDIKAN PESANTREN DGN SEKOLAH UMUM,https://www.youtube.com/watch?v=_8vJnh0tbYo,"5 Perbedaan Pendidikan Pesantren dengan Sekolah Umum, Sudah Tahu? Pastinya kalian sudah tidak asing lagi kan dengan ...",,54,15
2021-01-13T02:41:12Z,"KIP KULIAH DI PTKIN UIN, IAIN, STAIN",https://www.youtube.com/watch?v=JL15dwD58QU,Bergabung dan berlanggan dengan channel dibidikmisicom untuk mendapatkan akses ke berbagai keuntungan: ...,Jakarta,1200,205
2021-02-01T22:34:18Z,5 PESANTREN TAHFIDZ GRATIS DIJAKARTA // BERSIH BERPRESTASI,https://www.youtube.com/watch?v=4t-K1WlNIHI,Alhamdulillah dengan mengenalkan 5 pesantren Tahfidz gratis di jakarta ini makin banyak yang mau menghafal alquran dan ...,Jakarta,1100,145
2021-01-25T01:02:16Z,Profil Singkat Pondok Pesantren Al - ittifaq || H Dandan M Falah,https://www.youtube.com/watch?v=_tJhWSLqqAY,Pondok Pesantren Al-Ittifaq terletak di sebelah selatan kota Bandung tepatnya di kampung Ciburial Rt. 02/10 Desa Alam Endah ...,Bandung,227,15
2021-01-25T09:48:28Z,"PESANTREN DI TENGAH SAWAH, DAMAI DAN ASRI JAUH DARI KEBISINGAN",https://www.youtube.com/watch?v=-eXhlStziPU,"Ponpes AL-QODAR, Berada di Kp SANDING, KEC. GARUT KOTA, JAWA BARAT #tempatpalingtenang #rumahtengahsawah ...",Garut,1700,578
2021-01-31T22:25:42Z,10 Pondok Pesantren Terbaik dan Terbesar di Indonesia,https://www.youtube.com/watch?v=qxEQYsyI9VM,"trastvLampung- 10 pondok pesantren terbaik dan terbesar di indonesia, bisa menjadi referensi anda semua untuk memondokan ...",Lampung,153,21
2020-12-08T05:22:04Z,Profil dan Fasilitas Program Studi PGMI IAIN Padangsidimpuan,https://www.youtube.com/watch?v=84b9NP7YZic,Berikut Profil dan Fasilitas Program Studi Pendidikan Guru Madrasah Ibtidaiyah Institut Agama Islam Negeri Padangsidimpuan.,Sumatera Utara,147,3
2020-12-04T05:36:21Z,Video Profil IAIN Fattahul Muluk Papua - 2020,https://www.youtube.com/watch?v=9a1DZNh72Xs,"Video Profil Kampus Institut Agama Islam Negeri (IAIN) Fattahul Muluk Papua - Tahun 2020 Jl. Merah Putih, Buper Waena, Kota ...",Papua,160,10
2020-12-26T12:00:10Z,Profil Pesantren As-Shidqu 2021,https://www.youtube.com/watch?v=hMriuK-WS2A,Pesantren As-Shidqu adalah salah satu lembaga pendidikan Islam Terpadu (Boarding School) yang berada di wilayah ...,Kuningan,655,38
2020-12-24T08:34:42Z,Penampakan Pesantren Milik Habib Rizieq Shihab yang Disomasi PTPN untuk Dikosongkan dalam 7 Hari,https://www.youtube.com/watch?v=0VM8c6uFhwo,TRIBUN-VIDEO.COM - PT Perkebunan Nusantara VIII meminta Pesantren Alam Agrokultural Markas Syariah yang dikelola Habib ...,Bogor,2600,4529
2020-12-30T12:58:02Z,"Tanzimul Ummah Hifz Madrasah, Madhabdi Branch ||TUHM- MDB || 2021 ||  ভার্তি চলছে ! ||",https://www.youtube.com/watch?v=j9Iw1Z5dPOA,"Tanzimul Ummah Hifz Madrasah, Madhabdi Branch ||TUHM-MDB || 2021 || ভার্তি চলছে ! ||",,234,13
2020-11-16T09:04:30Z,PROFIL IAIN PAREPARE 2020 (OFFICIAL),https://www.youtube.com/watch?v=a1qjKMCiS2M,LK CHANNEL - Video Profil IAIN Parepare 2020 adalah hasil penelitian mahasiswa KPI yang bernama Suharsono dengan judul ...,Sulawesi Selatan,154,8
2020-11-18T02:24:32Z,MasyaAllah !! Pesantren Ini Menggunakan Kurikulum Timur Tengah - Ust Hafidz Abdurrahman,https://www.youtube.com/watch?v=OAwqaJOiezo,Jika kita melihat besarnya nama sekolah Al-Azhar Kairo tentu tidak ujug-ujug dibangun dan besar. Tapi didalamnya hadir visi ...,,1300,107
2020-11-19T00:41:58Z,pesantren gontor,https://www.youtube.com/watch?v=SpvI_yPPMEU,,Ponorogo,15000,291
2020-11-20T09:14:43Z,Mars Guru Madrasah - Najwa Fatimatuzzahro &amp; Ahmad Fadhil,https://www.youtube.com/watch?v=bWSyRirGpnc,Lomba Cover Mars Guru Madrasah yang diselenggarakan oleh GTK Madrasah dalam rangka Hari Guru Nasional Tahun 2020 ...,Kebumen,1800,190
2020-11-19T08:22:45Z,MAU TAHU JENIS PAKAIAN YANG DIPAKAI SANTRIWATI DI PESANTREN? CHECK!,https://www.youtube.com/watch?v=7mKv2YQiVTw,"Jangan Lupa Subscribe, Like, Comment, and Share ========================= Media Sosial Indah Defriyanti Instagram ...",Garut,3500,312
2020-10-17T14:43:04Z,GROUP MA&#39;HAD AL JAMI&#39;AH IAIN TERNATE - IAIN TERNATE | Mughrom,https://www.youtube.com/watch?v=MozhOJdsKSQ,Video Lomba Cover Sholawat 2020 dalam rangka memperiahkan Hari Santri Nasional Tahun 2020. Lomba Cover Sholawat ini ...,Ternate,1400,114
2020-10-27T01:27:11Z,"Tak Disangka, 10 Artis Indonesia ini Ternyata Lulusan Pesantren. Siapa Aja⁉️",https://www.youtube.com/watch?v=QTKnM_a7CvI,"Siapa sangka, banyak artis Indonesia yang kini berkarier di dunia hiburan dulunya adalah lulusan pondok pesantren.",,45,10
2020-10-21T03:49:00Z,Pesantren Jadi Tempat Rehabilitasi Anak-anak Pecandu Narkoba,https://www.youtube.com/watch?v=xu51rnU6feQ,"SUMENEP, KOMPAS.TV - Anak-anak pecandu narkoba di Kabupaten Sumenep Jawa Timur tak lagi diproses secara hukum.",Sumenep,352,54
2020-10-25T05:00:13Z,ASHANTY SHOCK!! PUTRA dan AULIA DIKELUARKAN DARI PESANTREN!!,https://www.youtube.com/watch?v=jxCC9RoI8Cc,Ashanty lagi liburan di Bali tiba-tiba Putra dan Aulia ingin video call dengan Ashanty. Mengabarkan keadaan Putra dan Aulia ...,,33000,1643
2020-11-02T14:14:55Z,Profil Prodi Ilmu Qur&#39;an dan Tafsir UIN Mataram,https://www.youtube.com/watch?v=dwSY8Yi0lnA,Ilmu Qur'an dan Tafsir Fakultas Ushuluddin dan Studi Agama UIN Mataram.,Nusa Tenggara Barat,175,7
2020-09-12T08:41:13Z,Profil Kampus IAIN Kediri,https://www.youtube.com/watch?v=OF4ZdK-u-dQ,,Kediri,175,4
2020-09-24T13:41:59Z,"Ricuh Wisuda Online IAIN Syekh Nurjati Cirebon, Begini Protes Mahasiswa",https://www.youtube.com/watch?v=KN7pTHKyLWM,"CIREBON, KOMPAS.TV - Wisuda online di Institut Agama Islam Negeri Syekh Nurjati Cirebon, Jawa Barat, berlangsung ricuh.",Cirebon,384,316
2020-09-22T12:12:13Z,"PROFILE PONDOK PESANTREN MODERN AL-HASSAN - Prof. Dr. KH. Ahmad Satori Ismail, MA",https://www.youtube.com/watch?v=bxzWI4MN01U,,Bekasi,82,3
2020-09-27T07:45:23Z,Suasana Makan Santri Putra Pesantren Tahfizh Azhar Centre,https://www.youtube.com/watch?v=tB3sK4O80zs,CHANEL INI MILIK PESANTREN TAHFIZ AZHAR CENTRE LABURA CHANEL INI AKAN TEMPAT BERBAGI AKTIVITAS DAN ...,Sumatera Utara,127,6
2020-09-23T01:27:50Z,"PROFIL UIN SUNAN GUNUNG DJATI BANDUNG, KAMPUS UNGGUL DAN KOMPETITIF",https://www.youtube.com/watch?v=yprwfSH4h9c,"Menembus jendela mega di balik pegunungan tanah Sunda, berdiri sebuah perguruan tinggi Islam yang menyemai calon-calon ...",Bandung,2500,153
2020-08-24T08:52:18Z,Keuntungan Kuliah Di PTKIN di UIN IAIN STAIN(Perguruan Tinggi Keagamaan Islam Negri),https://www.youtube.com/watch?v=pjMvuRFvZD8,Buat kalian yang suka banget belajar di Lingkungan Islam PTKIN adalah tempat itu... dengan mata kuliah agama dan relasi ...,Salatiga,107,59
2020-09-04T10:15:10Z,MADRASAH SHOULATIYAH TEMPAT BELAJAR PARA TOKOH&amp;ULAMA2 BESAR INDONESIA DI KOTA MAKKAH,https://www.youtube.com/watch?v=wbGjEmMS_Yw,madrasahshoulatiyah#ummulqura#jamiahislamiyah#makkah#madinah#jeddah madrasah shaulatiyah adalah satu madrasah ...,Kairo,355,108
2020-09-02T08:24:02Z,NGANTERIN YAYA MAU MASUK PESANTREN DIA SEDIH BANGET MAU PISAH SAMA KITA😭,https://www.youtube.com/watch?v=6UR1XEkdYsw,"Ayo Z Generation... kita menuju 13M Subscribers kita pasti bisa, semangat Z Generation✊ Subscribe Naisa Alifia Yuriza ...",,240000,
2020-08-23T17:01:24Z,PROFIL UIN MATARAM | INDAHNYA KAMPUS 2 UIN MATARAM,https://www.youtube.com/watch?v=PgIqfiLd6qQ,Emrio dari pendirian UIN Mataram diawali dengan adanya sekolah persiapan IAIN Al-Jami'ah Yogyakarta Mataram yang ...,Nusa Tenggara Barat,128,16
2020-08-23T10:12:37Z,SELAYANG PANDANG 2020 - Pondok Pesantren Terpadu Al-Yasini,https://www.youtube.com/watch?v=4RP5QvJlJo0,Bersama Al-Yasini Meraih Prestasi dan Berkarakter Santri.,Pasuruan,469,19
2020-08-03T13:06:00Z,LEBARAN IDUL ADHA DI PESANTREN AYAH AZIS GAGAP,https://www.youtube.com/watch?v=cKQAQm2dOT0,Hai semuaa :D Terima kasih sudah mampir dan selamat datang di channel youtubeku! Kira-kira untuk kedepannya kalian mau ...,Bogor,29000,1406
2020-07-09T23:06:54Z,Usia Ideal Anak Masuk Pesantren - Buya Yahya Menjawab,https://www.youtube.com/watch?v=Mc1InvzsYg0,Link Full Video : https://www.youtube.com/watch?v=5llOovk3gxw&t=257s Bagi yang ingin berkontribusi menambahkan subtittle ke ...,Cirebon,384,18
2020-07-21T06:43:04Z,Profil IAIN Syaikh Abdurrahman Siddik Bangka Belitung,https://www.youtube.com/watch?v=HI8_Tq4qzVI,"Institut Agama Islam Negeri Syaikh Abdurrahman Siddik Bangka Belitung TERAKREDITASI VISI “Unggul, Religius, dan ...",Bangka Belitung,67,4
2020-07-18T19:16:01Z,PROFIL YAYASAN PONDOK PESANTREN NURUL ISLAM,https://www.youtube.com/watch?v=wOF3PRTWtSo,Yayasan Pondok Pesantren Nurul Islam bertempat di desa Karangcempaka Bluto Sumenep yang didirikan oleh KH. Moh.,Sumenep,362,23
2020-07-08T00:21:33Z,Inilah Pondok Pesantren Strategis Di Kota Malang || Dikelilingi Berbagai Perguruan Tinggi Bonafit,https://www.youtube.com/watch?v=chV-yHDKAqA,pesantrenkeren #pesantrenkotamalang #ayomondok #santrimalang #pesantrensalafiyahkotamalang.,Malang,109,13
2020-07-14T07:32:29Z,"BANYAK TOKOH HEBAT, DULU MONDOK DISINI! || &quot;PONDOK PESANTREN MODERN/BAHASA ARAB INGGRIS&quot;",https://www.youtube.com/watch?v=zXwDuKdjjnc,"7 Pondok Pesantren Modern di Indonesia, atau juga bisa disebut sebagai pondok pesantren yang wajib berbahasa arab atau ...",,62,12
2020-07-05T03:21:17Z,5 FAKTA JURUSAN PGMI | IAIN BATUSANGKAR,https://www.youtube.com/watch?v=ZKufKIV66n8,Wahyuni Maulida Putri | 1730111060 ---------------------------------------------------------- Video kali ini kita akan bahas tentang ...,Sumatera Barat,78,23
2020-06-09T14:01:59Z,"Stand Up Comedy Dzawin: Di Pesantren Ustad Gua Jadi Komentator Bola, Adem... - SUCI 4",https://www.youtube.com/watch?v=3t9MG5ZUKwo,Dzawin Nur Ikram atau dikenal dengan Dzawin berhasil menembus 3 besar di SUCI 4. Ia merupakan seseorang asli kelahiran ...,Bogor,58000,1176
2020-06-15T02:13:25Z,PROFILE IAIN CIREBON TAHUN 2019,https://www.youtube.com/watch?v=3l7Tx7t-8KQ,,Cirebon,373,17
2020-06-29T08:51:06Z,PENDIDIKAN AGAMA ISLAM || mahasiswa UIN WALISONGO SEMARANG #kampusdef,https://www.youtube.com/watch?v=tlamEeGzRok,Hai kali ini aku bersama temanku yg lagi kuliah di uin walisongo semarang akan membagikan sedikit cerita tentang jurusan dia ...,Semarang,120,55
2020-06-08T12:00:06Z,Salah Kostum Ihram Sobri Jadi Bahan Tawaan Satu Pesantren - Kun Anta,https://www.youtube.com/watch?v=9pwa-wqfMKQ,Salah Kostum Ihram Sobri Jadi Bahan Tawaan Satu Pesantren - Kun Anta Niat kabur sobri indra dan lukman gagal sudah malah ...,,13000,511
